kW_multiplier
0.36066373850473077
0.3278455359014953
0.29115015552119283
0.25995674795575907
0.2306045872271815
0.2296653470732261
0.24973822337370308
0.2850401104406708
0.28949390208802733
0.3018467165330993
0.3401890325514299
0.3710118601187777
0.368150054963048
0.3781367602106093
0.39326213369174756
0.45569158602820614
0.5034271359226653
0.5469301455493134
0.5714267810465083
0.5331585609272012
0.4727764769527087
0.423402132438247
0.3755427496372698
0.34634884544588945
