kW_multiplier
0.33686472825112646
0.30296942805646626
0.26096799306943846
0.24194943460605464
0.220783027655921
0.23183090267920692
0.2574402213408364
0.2737810333187118
0.29522765835076054
0.32128631287590936
0.3525540383683457
0.3669871201895822
0.419531255470357
0.47938694122569
0.5245744957229956
0.5405258550629626
0.5269841473568915
0.5008139871987768
0.4569306376729809
0.406708588200126
0.3718311150318652
0.3271758436244002
0.2747893635729275
0.26037866563927414
