kW_multiplier
0.47938442097275685
0.4311488014649712
0.3713775285988163
0.34431265693938545
0.31419123166419527
0.3299132076588714
0.36635723806195947
0.3896114704920129
0.42013166765300536
0.4572151375541787
0.5017115161395689
0.5222509018082515
0.5970252481693542
0.6822044932827127
0.7465098592981092
0.7692098706665237
0.7499389789309608
0.7126968279367208
0.6502474459192421
0.5787776062847947
0.5291442790838082
0.465596392850108
0.39104640200762764
0.3705388703328132
