kW_multiplier
0.8466608255905379
0.8135377719905322
0.7973076926423429
0.7662629228017295
0.6873486430804793
0.5646243773547648
0.4794213552004939
0.41803422221920744
0.39248410252054905
0.38938360180878284
0.3984046745428246
0.4379371422152014
0.49725312561076895
0.5564840858502509
0.5879894550905829
0.6148505140482199
0.6764019503718636
0.7845753874434777
0.8866737530421113
0.9464947815562432
0.9668970657389425
0.94368439508314
0.925154844976309
0.8703050524154973
