kW_multiplier
0.6045037548466464
0.5436786386473287
0.46830706356310736
0.43417826040056506
0.39619514312855025
0.4160205548578368
0.4619764771961309
0.4913000642904283
0.5297860329104398
0.5765482884558193
0.6326582218519964
0.6585583871802052
0.7528488379415557
0.8602598660295008
0.9413489325749157
0.9699736469104864
0.9456730524319417
0.8987107000282051
0.8199620293041643
0.7298385615251262
0.6672509359246821
0.5871170513839862
0.4931095129316184
0.46724951548967747
