kW_multiplier
0.46500288834357417
0.41821433742102204
0.36023620274085183
0.33398327723120386
0.3047654947142694
0.32001581142910523
0.3553665209201007
0.3779231263772525
0.4075277176234152
0.4434986834275533
0.4866601706553818
0.506583374754004
0.5791144907242736
0.6617383584842313
0.7241145635191659
0.746133574546528
0.727440809563032
0.6913159230986192
0.6307400225416648
0.5614142780962509
0.5132699507112939
0.4516285010646047
0.37931500994739875
0.3594227042228288
