kW_multiplier
0.26106071222662014
0.24574982298878523
0.2439373152813796
0.26811572587493865
0.36381722884878887
0.5130300289065955
0.5699893818461467
0.6059171513575548
0.5862417004082893
0.5284244243967255
0.47777592592914553
0.46413786514573047
0.4441863063101511
0.40652497487507927
0.3973450174603595
0.3997050238685706
0.39688187351981324
0.3960959397656767
0.3749137368647546
0.357298769905732
0.31932279274770353
0.2799755823834664
0.2667831256891387
0.2560495620730011
