kW_multiplier
0.3267587864035926
0.29388034521477224
0.2531389532773553
0.234690951567873
0.21415953682624336
0.22487597559883069
0.24971701470061128
0.2655676023191504
0.2863708286002377
0.31164772348963204
0.3419774172172953
0.3559775065838947
0.40694531780624627
0.46500533298891933
0.5088372608513058
0.5243100794110737
0.5111746229361847
0.48578956758281355
0.4432227185427915
0.39450733055412224
0.36067618158090925
0.31736056831566817
0.2665456826657397
0.25256730567009594
