kW_multiplier
0.3329203740043668
0.3026266485244572
0.2687539897118703
0.2399600750360853
0.2128657728250906
0.21199878191374716
0.23052759080649515
0.26311394809908073
0.2672251403889483
0.2786277383382455
0.31402064543208913
0.34247248626348703
0.33983081996589043
0.34904931711748555
0.3630112003308439
0.4206383871029595
0.46470197162092175
0.5048585958916739
0.5274708748121615
0.492146363932801
0.4364090556486542
0.3908327376353049
0.34665484581901823
0.3197066265654364
