kW_multiplier
0.5631265883541988
0.54109595742636
0.5303010925456222
0.5096527587640369
0.4571657087332752
0.3755399915894677
0.31887020631891844
0.27804071979993844
0.2610469587765541
0.25898477007567866
0.2649848184521614
0.29127844510488954
0.3307303795216288
0.3701257637846697
0.3910804490126923
0.4089461350503624
0.44988490214290894
0.5218326487818276
0.589739775884344
0.6295276232499124
0.6430974830322199
0.6276583938032191
0.6153341170444356
0.5788527119491169
